,Unique ID,Date,User,Tweet,Preproccesed Tweet,toxic_bert,toxic_bert_binary,perspective,perspective_binary
10,1574738803448696833,2022-09-27 12:32:42+00:00,A_Abby_Abi,"Supporting women who falsely accuse men of rape isn't feminism.

It's criminal.

As a feminist, you want better lives for women &amp; by extension men. Seeing men punished or in pains over crimes they didn't commit shouldn't make you happy. 
If it does, you're a misandrist.","['support', 'women', 'falsely', 'accuse', 'men', 'rape', 'feminism', 'criminal', 'feminist', 'want', 'better', 'live', 'women', 'amp', 'extension', 'men', 'see', 'men', 'punish', 'pain', 'crimes', 'commit', 'make', 'happy', 'misandrist']",0.7186261415481567,1,0.4292556,0
11,1574738941491699714,2022-09-27 12:33:15+00:00,de_radicalise,"For liberal-secularists any referential to religion is never part of the ""culture"" but obviously feminism, individualism, LGBTQ+ rights and the rest of the circus are there since 5000 years. https://t.co/tmaG08yPzm","['liberalsecularists', 'referential', 'religion', 'never', 'part', 'culture', 'obviously', 'feminism', 'individualism', 'lgbtq', 'right', 'rest', 'circus', 'since', 'years']",0.0008756237220950425,0,0.31714454,0
12,1574715476957364224,2022-09-27 11:00:01+00:00,EmemXavierAtat,"Feminism has achieved whatsoever it wanted to achieve decades ago. 

Women can get jobs, attain leadership roles; nothing is gender-specific in 2022.

But what we have now is victimhood cultism &amp; women who don't buy these sick ideologies are called patriarchy princess/pick-me.","['feminism', 'achieve', 'whatsoever', 'want', 'achieve', 'decades', 'ago', 'women', 'get', 'job', 'attain', 'leadership', 'roles', 'nothing', 'genderspecific', 'victimhood', 'cultism', 'amp', 'women', 'buy', 'sick', 'ideologies', 'call', 'patriarchy', 'princesspickme']",0.021909896284341812,0,0.36944604,0
13,1573371768907206659,2022-09-23 18:00:36+00:00,CoachDaleUK,Feminism convinced women that what they find attractive in men is the same as what men find attractive in them.,"['feminism', 'convince', 'women', 'find', 'attractive', 'men', 'men', 'find', 'attractive']",0.003460434265434742,0,0.1884524,0
14,1574214912989167616,2022-09-26 01:50:57+00:00,svershbow,I know feminism is about personal choice but the older I get the harder of a time I have accepting that women are expected to change their name after marriage and that their children almost always get the father's name for no reason other than because the patriarchy said so.,"['know', 'feminism', 'personal', 'choice', 'older', 'get', 'harder', 'time', 'accept', 'women', 'expect', 'change', 'name', 'marriage', 'children', 'almost', 'always', 'get', 'father', 'name', 'reason', 'patriarchy', 'say']",0.0013578409561887383,0,0.13386416,0
15,1574767294403723266,2022-09-27 14:25:55+00:00,SamdGreat01,Your hatred for men is not feminism,"['hatred', 'men', 'feminism']",0.4952039420604706,0,0.355017,0
16,1574502246494224400,2022-09-26 20:52:43+00:00,Solomon_Buchi,"Patriarchy is not perfect, but patriarchy promotes better family values than modern day feminism. Actually.","['patriarchy', 'perfect', 'patriarchy', 'promote', 'better', 'family', 'value', 'modern', 'day', 'feminism', 'actually']",0.0007507298141717911,0,0.19634613,0
17,1574576288181919766,2022-09-27 01:46:55+00:00,vulgarhistory,"Hi hello just a reminder that women in leadership positions is not always a good thing or a win for feminism, for instance when the leader-woman in question is a fascist.","['hi', 'hello', 'reminder', 'women', 'leadership', 'position', 'always', 'good', 'thing', 'win', 'feminism', 'instance', 'leaderwoman', 'question', 'fascist']",0.03215672820806503,0,0.39157572,0
18,1571495153432694784,2022-09-18 13:43:36+00:00,mishrag47,"Ok Didi

#chandigarhuniversity #feminism #WomensRights https://t.co/kL4qdyjIi2","['ok', 'didi', 'chandigarhuniversity', 'feminism', 'womensrights']",0.011525861918926239,0,0.00039046525,0
19,1574462041628495872,2022-09-26 18:12:57+00:00,MUJER4DIC4L,I love radical feminism because it is so logical there is no way to not be peaked,"['love', 'radical', 'feminism', 'logical', 'way', 'peak']",0.001019148388877511,0,0.2712817,0
20,1572885858294067200,2022-09-22 09:49:46+00:00,Chivie__,"An Irani woman was just murdered by irani men cuz her hair was open. Women in Africa Asia and the rest of the global south have high stats in rape, abuse and murder.
You know what IS white feminism? Dismissing the harm MOC do to women and dismissing WOC's pain to look progressive https://t.co/y59lOS5Rrp","['irani', 'woman', 'murder', 'irani', 'men', 'cuz', 'hair', 'open', 'women', 'africa', 'asia', 'rest', 'global', 'south', 'high', 'stats', 'rape', 'abuse', 'murder', 'know', 'white', 'feminism', 'dismiss', 'harm', 'moc', 'women', 'dismiss', 'wocs', 'pain', 'look', 'progressive']",0.21302229166030884,0,0.4945446,0
21,1573003437666705411,2022-09-22 17:36:59+00:00,KatBlack42,"when chris pine said good girl, feminism left my body #DontWorryDarling https://t.co/JqBp13nCWD","['chris', 'pine', 'say', 'good', 'girl', 'feminism', 'leave', 'body', 'dontworrydarling']",0.007315529976040125,0,0.29855597,0
22,1572126703065116672,2022-09-20 07:33:09+00:00,NinjaSallyAnne,"My feminism IS intersectional. 

It is for every woman the world over regardless of race, religion or sexuality.

It is not for men who think they're women.","['feminism', 'intersectional', 'every', 'woman', 'world', 'regardless', 'race', 'religion', 'sexuality', 'men', 'think', 'women']",0.03443024680018425,0,0.27690583,0
23,1573348303152025602,2022-09-23 16:27:21+00:00,lovejudecardan,the feminism leaving my body every time i read this scene https://t.co/OGMx0Oe5wP,"['feminism', 'leave', 'body', 'every', 'time', 'read', 'scene']",0.0018326306017115712,0,0.2712817,0
24,1572684939690409984,2022-09-21 20:31:23+00:00,PenTitan,"Men and women cheat equally.

Men and women commit domestic violence equally.

But only men are dragged to the altar of condemnation because nobody ever believes a woman is capable of vileness.

And radical feminism made sure of that.","['men', 'women', 'cheat', 'equally', 'men', 'women', 'commit', 'domestic', 'violence', 'equally', 'men', 'drag', 'altar', 'condemnation', 'nobody', 'ever', 'believe', 'woman', 'capable', 'vileness', 'radical', 'feminism', 'make', 'sure']",0.15402904152870178,0,0.39284727,0
25,1573419125577515013,2022-09-23 21:08:46+00:00,CrunchAlias,"Just a reminder that your feminism isn't feminism unless you include *all* women, and all men who say they are women, and all men who might say that in the future, and women and men who say they are neither women nor men, but also exclude any women who say men aren't women.","['reminder', 'feminism', 'feminism', 'unless', 'include', 'women', 'men', 'say', 'women', 'men', 'might', 'say', 'future', 'women', 'men', 'say', 'neither', 'women', 'men', 'also', 'exclude', 'women', 'say', 'men', 'women']",0.030008947476744652,0,0.18055865,0
26,1573619677972103169,2022-09-24 10:25:42+00:00,JustMisogyny,Whenever a women's rights organisation tells you that your feminism has to include men you know it's already been taken over by men.,"['whenever', 'womens', 'right', 'organisation', 'tell', 'feminism', 'include', 'men', 'know', 'already', 'take', 'men']",0.007148671895265579,0,0.25219622,0
27,1573327355476873216,2022-09-23 15:04:07+00:00,cathedralslut,the feminism leaving my body after hearing Chris Pine say “good girl” in don’t worry darling https://t.co/2CSk0EP3vC,"['feminism', 'leave', 'body', 'hear', 'chris', 'pine', 'say', '“', 'good', 'girl', '”', 'worry', 'darling']",0.011485837399959564,0,0.24991328,0
28,1571841602989035521,2022-09-19 12:40:16+00:00,the_mod_woman,"White feminism on full display. Equal rights for ME, but not for THEE. https://t.co/ryrmHehXLu","['white', 'feminism', 'full', 'display', 'equal', 'right', 'thee']",0.00217047450132668,0,0.3905958,0
29,1571868125821370369,2022-09-19 14:25:39+00:00,lascapigliata88,"A friendly reminder from Andrea Dworkin to all those who use the presence of the ""wrong kind of woman"" to discredit women's liberation efforts:

""Feminism is a political practice of fighting male supremacy on behalf of women as a class, including all the women you don't like."" https://t.co/feQUBEuMhY","['friendly', 'reminder', 'andrea', 'dworkin', 'use', 'presence', 'wrong', 'kind', 'woman', 'discredit', 'womens', 'liberation', 'efforts', 'feminism', 'political', 'practice', 'fight', 'male', 'supremacy', 'behalf', 'women', 'class', 'include', 'women', 'like']",0.009015553630888462,0,0.2712817,0
30,1573250043175653376,2022-09-23 09:56:54+00:00,a4cderry,"Omg @jk_rowling thank you for your support in our traumatising, draining and difficult work across the island of Ireland to gain abortion rights.

Oh. You're not doing that at all? You're *targeting* Irish feminists?

Irish feminism is proudly trans inclusive and always will be.","['omg', 'jkrowling', 'thank', 'support', 'traumatise', 'drain', 'difficult', 'work', 'across', 'island', 'ireland', 'gain', 'abortion', 'right', 'oh', 'target', 'irish', 'feminists', 'irish', 'feminism', 'proudly', 'trans', 'inclusive', 'always']",0.008472038432955742,0,0.34388447,0
31,1573723895554867200,2022-09-24 17:19:49+00:00,LucyHunterB,"If your feminism creates young women who, when they have experiences in a changing room that frighten them too much to face ever going back alone, but unable to name the need for a space men can't enter, is it really feminism?*

* No, really, it's not.","['feminism', 'create', 'young', 'women', 'experience', 'change', 'room', 'frighten', 'much', 'face', 'ever', 'go', 'back', 'alone', 'unable', 'name', 'need', 'space', 'men', 'enter', 'really', 'feminism', 'really']",0.006777385715395212,0,0.23891698,0
32,1573592349720150016,2022-09-24 08:37:06+00:00,men_are_human,"It's interesting. Treating men like men is privilege. Treating women like men is misogyny. Because, you see, what #feminism really wants is for women to be treated like CEOs but given the responsibilities of small children.","['interest', 'treat', 'men', 'like', 'men', 'privilege', 'treat', 'women', 'like', 'men', 'misogyny', 'see', 'feminism', 'really', 'want', 'women', 'treat', 'like', 'ceos', 'give', 'responsibilities', 'small', 'children']",0.024480946362018585,0,0.33859563,0
33,1574728874306736129,2022-09-27 11:53:15+00:00,Letter_to_Jack,"The names David listed here are the poster-girls of feminism on twitter-NG. 

This socio-economic equality band of sisters did the Oge lady dirty because the short-changer is a star-girl of the team. https://t.co/zl2e738xgZ","['name', 'david', 'list', 'postergirls', 'feminism', 'twitterng', 'socioeconomic', 'equality', 'band', 'sisters', 'oge', 'lady', 'dirty', 'shortchanger', 'stargirl', 'team']",0.00169154885224998,0,0.34575438,0
34,1571520130647048192,2022-09-18 15:22:51+00:00,AndWeavers,"Gender is the mechanism of women's oppression, and in terms of performance, it's the stereotypes that attempt to naturalise it. Feminism's job is to obliterate it, not reify it.  The notion that we identify with any part of it is a sexist insult.","['gender', 'mechanism', 'womens', 'oppression', 'term', 'performance', 'stereotype', 'attempt', 'naturalise', 'feminisms', 'job', 'obliterate', 'reify', 'notion', 'identify', 'part', 'sexist', 'insult']",0.022389456629753113,0,0.26132804,0
35,1574782996560969730,2022-09-27 15:28:19+00:00,Homer_Siri,"Inebriation now an excuse for being lousy and irresponsible??
Feminism for the win! https://t.co/c240E5CcNJ","['inebriation', 'excuse', 'lousy', 'irresponsible', 'feminism', 'win']",0.08556539565324783,0,0.46292964,0
36,1571535652394795009,2022-09-18 16:24:31+00:00,ExposeMSDfan,Feminism at peak 👏👏 #chandigarhuniversity https://t.co/sI5uOcPAMu,"['feminism', 'peak', 'clapping_handsclapping_hands', 'chandigarhuniversity']",0.0006836421089246869,0,0.007427517,0
37,1571557792036577280,2022-09-18 17:52:30+00:00,PeterSweden7,"Some more good news from the Swedish election🇸🇪

The Feminist Party had a disaster election getting only 0.05% of the votes! 

They've lost 200 000 voters. 

Looks like the Swedish people are leaving feminism behind.","['good', 'news', 'swedish', 'electionSweden', 'feminist', 'party', 'disaster', 'election', 'get', 'vote', 'lose', 'voters', 'look', 'like', 'swedish', 'people', 'leave', 'feminism', 'behind']",0.006138406228274107,0,0.21627559,0
38,1571898007171334145,2022-09-19 16:24:24+00:00,BunnySocialism_,Please tell me when the last time feminism killed a woman for not wearing a Hijab... https://t.co/fqIyIAQ3cl,"['please', 'tell', 'last', 'time', 'feminism', 'kill', 'woman', 'wear', 'hijab']",0.20377075672149658,0,0.39284727,0
39,1571784784292057089,2022-09-19 08:54:29+00:00,DinkaKay,"If you've ever asked yourself what real feminism is, this is it right here ✊ https://t.co/IFLFC5Lskm","['ever', 'ask', 'real', 'feminism', 'right', 'raised_fist']",0.0023929020389914513,0,0.15918289,0
40,1571949321075163136,2022-09-19 19:48:18+00:00,MoiraDonegan,"One of the fundamental challenges of feminism is making people understand that the regimes of hierarchy, control, and violence that they can more easily identify when enacted by capital or the state are also present within the family, the love relationship, and the home. https://t.co/xmccVW6iCS","['one', 'fundamental', 'challenge', 'feminism', 'make', 'people', 'understand', 'regimes', 'hierarchy', 'control', 'violence', 'easily', 'identify', 'enact', 'capital', 'state', 'also', 'present', 'within', 'family', 'love', 'relationship', 'home']",0.0006269221194088459,0,0.14193995,0
41,1571859829433540608,2022-09-19 13:52:41+00:00,TellYourSonThis,"At its pathological core, feminism is a resentment driven ideology that encourages ingratitude, arrogance and individualism at the expense of the collective good, shunning virtues like modesty, sacrifice, duty and appreciation. It is a destroyer of grace, a theft of femininity.","['pathological', 'core', 'feminism', 'resentment', 'drive', 'ideology', 'encourage', 'ingratitude', 'arrogance', 'individualism', 'expense', 'collective', 'good', 'shun', 'virtues', 'like', 'modesty', 'sacrifice', 'duty', 'appreciation', 'destroyer', 'grace', 'theft', 'femininity']",0.011065260507166386,0,0.45045215,0
42,1571850846115188736,2022-09-19 13:16:59+00:00,cvntpop,feminism and morals leaving women’s bodies when it doesn’t benefit them https://t.co/LZ3YvSVmIz https://t.co/MgYxp6DuWi,"['feminism', 'morals', 'leave', 'women', '’', 'body', 'benefit']",0.49304741621017456,0,0.36944604,0
43,1571732316132724737,2022-09-19 05:26:00+00:00,ShoneeKapoor,Apt description of #Feminism https://t.co/NIijqev49d,"['apt', 'description', 'feminism']",0.000704820966348052,0,0.13610743,0
44,1573766737249574918,2022-09-24 20:10:03+00:00,Texas_Made956,"""Feminism is KILLING this country"" https://t.co/qPB8pjiuOE","['feminism', 'kill', 'country']",0.5042606592178345,1,0.5124461,1
45,1574808408724742146,2022-09-27 17:09:17+00:00,venusianfem,"feminism is about female liberation from the patriarchy, it has nothing to do with ""personal"" choices women make cause every single of those ""choices"" are an outcome of female socialization and our oppression we internalized within ourselves. ""The personal is political"" cit. https://t.co/P7z9A9RCYD","['feminism', 'female', 'liberation', 'patriarchy', 'nothing', 'personal', 'choices', 'women', 'make', 'every', 'single', 'choices', 'outcome', 'female', 'socialization', 'oppression', 'internalize', 'within', 'personal', 'political', 'cit']",0.005862685851752758,0,0.19862764,0
46,1573403599904075776,2022-09-23 20:07:05+00:00,Slidingsunshiny,A common theme among all other feminisms is this need to speak to men emotionally and change their morals when the bulk of feminism should actually be about women changing their behavior and empowering themselves. Not begging and crying to those who like to see you beg and cry. https://t.co/ZmPmCKUqZc,"['common', 'theme', 'among', 'feminisms', 'need', 'speak', 'men', 'emotionally', 'change', 'morals', 'bulk', 'feminism', 'actually', 'women', 'change', 'behavior', 'empower', 'beg', 'cry', 'like', 'see', 'beg', 'cry']",0.21951179206371307,0,0.22952124,0
47,1574771730010210305,2022-09-27 14:43:32+00:00,chibuok,"Let everyone with an ear hear the words that will offer them stability and peace . God doesn't divide people in such a way, which is why he made everyone live on one planet, thus any leader who teaches you to do so is not from God.

#Enugu #Yoruba #Feminism Ooni South East Peter https://t.co/T7CWcOE2kU","['let', 'everyone', 'ear', 'hear', 'word', 'offer', 'stability', 'peace', 'god', 'divide', 'people', 'way', 'make', 'everyone', 'live', 'one', 'planet', 'thus', 'leader', 'teach', 'god', 'enugu', 'yoruba', 'feminism', 'ooni', 'south', 'east', 'peter']",0.0008271765545941889,0,0.059728492,0
48,1574731531876179968,2022-09-27 12:03:48+00:00,gemmygemg,Yeah it’s almost like Feminism is NOT about personal choice and that women’s personal choices have ZERO relation to feminism. It’s almost like feminism is a liberation movement with women’s liberation as the goal.😱 https://t.co/BzfvBPZBEL,"['yeah', 'almost', 'like', 'feminism', 'personal', 'choice', 'women', '’', 'personal', 'choices', 'zero', 'relation', 'feminism', 'almost', 'like', 'feminism', 'liberation', 'movement', 'women', '’', 'liberation', 'goalface_screaming_in_fear']",0.011661921627819538,0,0.15859914,0
49,1574799419001692161,2022-09-27 16:33:34+00:00,_laleena,some of you say this and think its feminism. https://t.co/GC2XQPaAAb,"['say', 'think', 'feminism']",0.0007829100359231234,0,0.16551583,0
50,1574274584093683712,2022-09-26 05:48:04+00:00,Hitler_meong,"Feminism encourage woman to be independent and building your career. But who's gonna take care of your household and children? That's right, the less fortunate woman will take care of that. https://t.co/hu5lNrg3on","['feminism', 'encourage', 'woman', 'independent', 'build', 'career', 'go', 'take', 'care', 'household', 'children', 'right', 'less', 'fortunate', 'woman', 'take', 'care']",0.012680132873356342,0,0.2022951,0
51,1573041763706609667,2022-09-22 20:09:16+00:00,ibnfulxn,"Feminism is kufr, it has nothing to do with Islam. Or you choose to be a feminist or Muslim, you can’t be both. 

Jannah or Jahanam, the choice is yours.","['feminism', 'kufr', 'nothing', 'islam', 'choose', 'feminist', 'muslim', 'jannah', 'jahanam', 'choice']",0.0684756189584732,0,0.355017,0
52,1572923230842916866,2022-09-22 12:18:16+00:00,djuvlipen,"you guys took the term ""white feminism"" and completely changed its meaning lol you people are dumb fr https://t.co/IS0Y4IuLpt","['guy', 'take', 'term', 'white', 'feminism', 'completely', 'change', 'mean', 'lol', 'people', 'dumb', 'fr']",0.9126455187797546,1,0.7627802,1
53,1573393886332211203,2022-09-23 19:28:29+00:00,JubaByPrice,"The reason I find radical feminism to be legitimate is because it analyzes the relationship between men &amp; women in terms of power, not morality.","['reason', 'find', 'radical', 'feminism', 'legitimate', 'analyze', 'relationship', 'men', 'amp', 'women', 'term', 'power', 'morality']",0.0009235796751454473,0,0.18154536,0
54,1574780527290114048,2022-09-27 15:18:30+00:00,OfficialBaba_D,"Imagine having a President like this on our International &amp; Domestic Mandates.
-
Strong, Energetic, Smart, Intelligent, with Good Reputation. 
-
The world will respect us again.
-
Ooni of Ife Hope Uzodinma Tinubu’s Lagos Mikel Channels TV Feminism Anambra State Ortom Auba Sowore https://t.co/esoneXphPw","['imagine', 'president', 'like', 'international', 'amp', 'domestic', 'mandate', 'strong', 'energetic', 'smart', 'intelligent', 'good', 'reputation', 'world', 'respect', 'us', 'ooni', 'ife', 'hope', 'uzodinma', 'tinubu', '’', 'lagos', 'mikel', 'channel', 'tv', 'feminism', 'anambra', 'state', 'ortom', 'auba', 'sowore']",0.0006768426392227411,0,0.0358213,0
55,1571941361678712832,2022-09-19 19:16:40+00:00,starmum22,"Terfs, #LetWomenSpeak #Labourlosingwomen and feminism all trending 💚🤍💜 https://t.co/xnJQXnDCKw","['terfs', 'letwomenspeak', 'labourlosingwomen', 'feminism', 'trend', 'green_heartwhite_heartpurple_heart']",0.0041081965900957584,0,0.1668969,0
56,1573748995335364610,2022-09-24 18:59:33+00:00,AbuTaymiyyahMJ,"#Feminism - Obeying your boss is being professional but obeying your husband is slavery. 

#feminist #woman","['feminism', 'obey', 'boss', 'professional', 'obey', 'husband', 'slavery', 'feminist', 'woman']",0.5588871240615845,1,0.34388447,0
57,1572258614181761025,2022-09-20 16:17:19+00:00,kyliesoniquelvr,"No, it isn't a coincidence that:

-Roe vs Wade was overturned.
-Abusers are winning in court against their victims whilst people cheer for it. 
-Anti feminism/incel culture and the trad wife movement is on the rise.
-Smear campaigns against women are rampant in the media.","['coincidence', 'roe', 'vs', 'wade', 'overturn', 'abusers', 'win', 'court', 'victims', 'whilst', 'people', 'cheer', 'anti', 'feminismincel', 'culture', 'trad', 'wife', 'movement', 'rise', 'smear', 'campaign', 'women', 'rampant', 'media']",0.0035703289322555065,0,0.26132804,0
58,1574786927022247937,2022-09-27 15:43:56+00:00,dikeuzo,"Peter Obi acting like the president elect already in Tinubu's own state of Osun...

Tinubu's Lagos
South East
Attorney General
Festus Keyamo
Feminism
When Peter Obi
Ooni of Ife
Chimaroke
Rivers
Igbo
Asuu and FG
Wicked
Adamawa
Benue
nkechi blessing https://t.co/0raITmmywF","['peter', 'obi', 'act', 'like', 'president', 'elect', 'already', 'tinubus', 'state', 'osun', 'tinubus', 'lagos', 'south', 'east', 'attorney', 'general', 'festus', 'keyamo', 'feminism', 'peter', 'obi', 'ooni', 'ife', 'chimaroke', 'rivers', 'igbo', 'asuu', 'fg', 'wicked', 'adamawa', 'benue', 'nkechi', 'bless']",0.007487994618713856,0,0.062125895,0
59,1574404674844770305,2022-09-26 14:25:00+00:00,butchanarchy,A major failure of liberal feminism is making people believe that it is all about “personal choice” and whatever women choose is feminist but a radical feminist analysis grapples with the fact that many of our choices are themselves created and constrained by patriarchal systems. https://t.co/nxlbJFXHRS,"['major', 'failure', 'liberal', 'feminism', 'make', 'people', 'believe', '“', 'personal', 'choice', '”', 'whatever', 'women', 'choose', 'feminist', 'radical', 'feminist', 'analysis', 'grapple', 'fact', 'many', 'choices', 'create', 'constrain', 'patriarchal', 'systems']",0.015981551259756088,0,0.26817688,0
60,1574743617935138817,2022-09-27 12:51:50+00:00,Nkemchor_,"It's crazy though how kiki mordi who claims to be fighting for women rights under the guise of feminism could do such to her fellow woman.
Chimamanda Adichie said it that the feminism Nigerian women practice is more or less witchcraft and many use it to hide their wickedness.","['crazy', 'though', 'kiki', 'mordi', 'claim', 'fight', 'women', 'right', 'guise', 'feminism', 'could', 'fellow', 'woman', 'chimamanda', 'adichie', 'say', 'feminism', 'nigerian', 'women', 'practice', 'less', 'witchcraft', 'many', 'use', 'hide', 'wickedness']",0.042093757539987564,0,0.38261065,0
61,1572738927710052352,2022-09-22 00:05:55+00:00,very_high_camp,"Friendly reminder that if you don’t include Kendall Roy in your feminism, you’re not a real feminist.","['friendly', 'reminder', 'include', 'kendall', 'roy', 'feminism', 'real', 'feminist']",0.1528024971485138,0,0.27045983,0
62,1573380958577131520,2022-09-23 18:37:07+00:00,Slidingsunshiny,Liberal feminism is a men’s rights movement.,"['liberal', 'feminism', 'men', '’', 'right', 'movement']",0.002470193197950721,0,0.1334155,0
63,1573265106686939136,2022-09-23 10:56:45+00:00,fatiima_aah,Wearing the hijab is a fardh not a choice. This whole feminism has destroyed our womenfolk.,"['wear', 'hijab', 'fardh', 'choice', 'whole', 'feminism', 'destroy', 'womenfolk']",0.030617574229836464,0,0.43451136,0
64,1574766273661382658,2022-09-27 14:21:52+00:00,JaipurDialogues,"No Feminism lecture by Liberals as of now in #Navratri.

India is Healing.","['feminism', 'lecture', 'liberals', 'navratri', 'india', 'heal']",0.006388087756931782,0,0.19535941,0
65,1574422335209328643,2022-09-26 15:35:10+00:00,raynefq,"Ritualistically vilifying and shaming public-facing women has become a kind of cultural hobby. I wrote about moral purity, crime and punishment, and a twisted definition of feminism that makes us feel good about throwing women to the wolves 
https://t.co/AiwypBa8ex","['ritualistically', 'vilify', 'sham', 'publicfacing', 'women', 'become', 'kind', 'cultural', 'hobby', 'write', 'moral', 'purity', 'crime', 'punishment', 'twist', 'definition', 'feminism', 'make', 'us', 'feel', 'good', 'throw', 'women', 'wolves']",0.05279650166630745,0,0.5024423,1
66,1574440487020204033,2022-09-26 16:47:18+00:00,haltercroptop,"“Women support other women, that’s feminism.” My support is entirely conditional and no accusations of being unfeminist will faze me. I care more about conditions for the collective, not the individuals- everyone is not a good person and I’m not naive enough to think otherwise.","['“', 'women', 'support', 'women', 'feminism', '”', 'support', 'entirely', 'conditional', 'accusations', 'unfeminist', 'faze', 'care', 'condition', 'collective', 'individuals', 'everyone', 'good', 'person', 'naive', 'enough', 'think', 'otherwise']",0.027065206319093704,0,0.23891698,0
67,1574309883788263425,2022-09-26 08:08:20+00:00,ClintUnplugged,"Late stage girl boss feminism

""I don't know much about her, but ... anytime a woman is elected head of state that is a step forward"" Clinton on Meloni https://t.co/SULEzJt9q3","['late', 'stage', 'girl', 'boss', 'feminism', 'know', 'much', 'anytime', 'woman', 'elect', 'head', 'state', 'step', 'forward', 'clinton', 'meloni']",0.0008114671800285578,0,0.17380224,0
68,1574235867635499008,2022-09-26 03:14:13+00:00,stylinarts,i’m so sick of olivia’s fake and performative feminism. it’s about time karma is getting her back https://t.co/tym1r7QDam,"['sick', 'olivia', '’', 'fake', 'performative', 'feminism', 'time', 'karma', 'get', 'back']",0.46263107657432556,0,0.57816684,1
69,1572228558621388801,2022-09-20 14:17:53+00:00,Bombay_Lawyers,#MenToo Indian judges should learn from this American Judge #Feminism https://t.co/PHEA2ui8ax,"['mentoo', 'indian', 'judge', 'learn', 'american', 'judge', 'feminism']",0.00116619688924402,0,0.19936113,0
