,Unique ID,Date,User,Tweet,Preproccesed Tweet,toxic_bert,toxic_bert_binary,perspective,perspective_binary
36,1574595035223531529,2022-09-27 03:01:25+00:00,susanleenyc,"The article goes on to portray our reaction to the increased in anti-Asian hate as an overreaction. How calling out these hate crime is somehow anti-blackness. Articles like this will continue to dismiss our struggle, pain, fear and heartache. We cannot and should not be silent!","['article', 'go', 'portray', 'reaction', 'increase', 'antiasian', 'hate', 'overreaction', 'call', 'hate', 'crime', 'somehow', 'antiblackness', 'article', 'like', 'continue', 'dismiss', 'struggle', 'pain', 'fear', 'heartache', 'silent']",0.012395862489938736,0,0.3123962,0
37,1574585953267888128,2022-09-27 02:25:20+00:00,JenStDen,"Next up we have Ken Sim with ABC Vancouver. ""The costs of living is up, anti-Asian hate crime is up, random assaults are up."" People tell him they no longer feel safe and no longer see a future for themselves in Vancouver.","['next', 'ken', 'sim', 'abc', 'vancouver', 'cost', 'live', 'antiasian', 'hate', 'crime', 'random', 'assault', 'people', 'tell', 'longer', 'feel', 'safe', 'longer', 'see', 'future', 'vancouver']",0.0008313903235830367,0,0.17957193,0
38,1574580073130139649,2022-09-27 02:01:58+00:00,yenswagz,@richardasabiaga this is a hate crime against queer asian american women,"['richardasabiaga', 'hate', 'crime', 'queer', 'asian', 'american', 'women']",0.7742907404899597,1,0.44750816,0
39,1574570713503043584,2022-09-27 01:24:46+00:00,RealGreysonChef,@Breaking911 Asian Hate crime?,"['break', 'asian', 'hate', 'crime']",0.09971573203802109,0,0.16482529,0
40,1574565764840845312,2022-09-27 01:05:07+00:00,KeenanPeachy,Another MAGA extremist hate crime. Stop Asian Hate! https://t.co/FJw5ShbA0M,"['another', 'maga', 'extremist', 'hate', 'crime', 'stop', 'asian', 'hate']",0.7010255455970764,1,0.4945446,0
41,1574552563101335564,2022-09-27 00:12:39+00:00,justinDeetz,@Breaking911 Asian hate crime,"['break', 'asian', 'hate', 'crime']",0.3806517422199249,0,0.37360558,0
42,1574548545738153984,2022-09-26 23:56:41+00:00,stopyerbitchen,@tom_cho Just curious if they will discuss why 99% of all Asian hate crime is perpetrated by black men and women.,"['tomcho', 'curious', 'discuss', 'asian', 'hate', 'crime', 'perpetrate', 'black', 'men', 'women']",0.23501725494861603,0,0.5035055,1
43,1574548485097021442,2022-09-26 23:56:27+00:00,Jake_Ragsdale,@DionLimTV @nydia_han @6abc ANOTHER black on asian hate crime?!,"['dionlimtv', 'nydiahan', 'abc', 'another', 'black', 'asian', 'hate', 'crime']",0.656244158744812,1,0.456592,0
44,1574547949123665945,2022-09-26 23:54:19+00:00,przidnt1,"Key takeaways from the NY Magazine ""Asian Hate"" article. 1) There is no such thing as an anti-Asian hate crime. Apparently if someone calls you a Chink and attacks you, that's not a hate crime.  https://t.co/wcqZwsyLhF","['key', 'takeaways', 'ny', 'magazine', 'asian', 'hate', 'article', 'thing', 'antiasian', 'hate', 'crime', 'apparently', 'someone', 'call', 'chink', 'attack', 'hate', 'crime']",0.13344381749629974,0,0.44428605,0
45,1574543551681024002,2022-09-26 23:36:50+00:00,DanG53609839,@BettyKPIX @KPIXtv @MomsDemand The media will show your statistics that Asian hate crimes are mostly white men. What they don’t tell you is that many times black men aren’t charged with a hate crime https://t.co/gmQIF1MzXU,"['bettykpix', 'kpixtv', 'momsdemand', 'media', 'show', 'statistics', 'asian', 'hate', 'crimes', 'mostly', 'white', 'men', 'tell', 'many', 'time', 'black', 'men', 'charge', 'hate', 'crime']",0.17056305706501007,0,0.43100753,0
46,1574540853648928768,2022-09-26 23:26:07+00:00,KeepitRealTea,"It would be nice if “ All Black people “ especially “  women “ we find other places to get our  beauty products &amp; hair seriously. This 
( FEAR) of AA  have become ludicrous and this anti-Asian hate crime. If they so scared please leave our black communities #BlackTwitter https://t.co/6PJfMNGmzF","['would', 'nice', '“', 'black', 'people', '“', 'especially', '“', 'women', '“', 'find', 'place', 'get', 'beauty', 'products', 'amp', 'hair', 'seriously', 'fear', 'aa', 'become', 'ludicrous', 'antiasian', 'hate', 'crime', 'scar', 'please', 'leave', 'black', 'communities', 'blacktwitter']",0.4577384889125824,0,0.5026305,1
47,1574536649757052928,2022-09-26 23:09:25+00:00,DerekHallen,Anti-Asian crime is very real...lecturing Asian Americans on the line between hate crime and just crime as this white/white-adjacent pirece seems to do is a no...got to locate everything in America though in the larger reality of anti-Black discrimination in every walk of life.. https://t.co/C7NZkoNzDO,"['antiasian', 'crime', 'reallecturing', 'asian', 'americans', 'line', 'hate', 'crime', 'crime', 'whitewhiteadjacent', 'pirece', 'seem', 'nogot', 'locate', 'everything', 'america', 'though', 'larger', 'reality', 'antiblack', 'discrimination', 'every', 'walk', 'life']",0.03742193058133125,0,0.39421332,0
48,1574535060052930561,2022-09-26 23:03:06+00:00,CatCorn18364893,Seems like lately we need a hate crime bill protecting Asian and White Americans. Every day there are reports and videos of single or groups of Black Americans brutally attacking other races. https://t.co/6AcqFjkXXV,"['seem', 'like', 'lately', 'need', 'hate', 'crime', 'bill', 'protect', 'asian', 'white', 'americans', 'every', 'day', 'report', 'videos', 'single', 'group', 'black', 'americans', 'brutally', 'attack', 'race']",0.08351704478263855,0,0.46621865,0
49,1574515301919571968,2022-09-26 21:44:35+00:00,RealAlexT1,@RealAlexT1's account is temporarily unavailable because it violates the Twitter Media Policy. Learn more.,"['realalexts', 'account', 'temporarily', 'unavailable', 'violate', 'twitter', 'media', 'policy', 'learn']",0.0007943681557662785,0,0.10634898,0
50,1574489520644714496,2022-09-26 20:02:08+00:00,greeneyedgalxx,Being bashed in the head on purpose is not a accident. That young black woman years ago attacked and throat slashed was just a accident or the onlookers caring more to take pictures of her lifeless body a accident. Also that elderly man was Asian. It's a hate crime https://t.co/omFR0luAIg,"['bash', 'head', 'purpose', 'accident', 'young', 'black', 'woman', 'years', 'ago', 'attack', 'throat', 'slash', 'accident', 'onlookers', 'care', 'take', 'picture', 'lifeless', 'body', 'accident', 'also', 'elderly', 'man', 'asian', 'hate', 'crime']",0.10123758018016815,0,0.45120096,0
51,1574472422492966930,2022-09-26 18:54:12+00:00,northwest8969,"@HawleyMO You lost that right when you decided to show your racist self and voted against the anti-asian hate crime bill. 94-1. Even your Republican colleagues call you a racist p.o.s. 
https://t.co/Ny4FLlXgTR","['hawleymo', 'lose', 'right', 'decide', 'show', 'racist', 'self', 'vote', 'antiasian', 'hate', 'crime', 'bill', 'even', 'republican', 'colleagues', 'call', 'racist', 'pos']",0.48446425795555115,0,0.5363433,1
52,1574469657032990720,2022-09-26 18:43:13+00:00,MHahn78726173,"@stillgray It's all the oppressed people at work and perpetrating the 'Asian Hate' crime. Bet the MSM will not touch this story at all.
I look forward to all tje race mongers blaming 'white supremacists' for this.","['stillgray', 'oppress', 'people', 'work', 'perpetrate', 'asian', 'hate', 'crime', 'bet', 'msm', 'touch', 'story', 'look', 'forward', 'tje', 'race', 'monger', 'blame', 'white', 'supremacists']",0.08791149407625198,0,0.42616197,0
53,1574466692251406336,2022-09-26 18:31:26+00:00,taruscarolina,"@shauna1187 @AngelaDavisHair @AtheistBlkChic @CheriBeasleyNC Asian hate crime bill ! 🥴🥴, you are such a deplorable old head baby boomer/gen-x! You need to follow what is going on in California via the reparations task force! California has already classified black Americans (descendants of USA chattel slavery) as a protected lineage","['shauna', 'angeladavishair', 'atheistblkchic', 'cheribeasleync', 'asian', 'hate', 'crime', 'bill', 'woozy_facewoozy_face', 'deplorable', 'old', 'head', 'baby', 'boomergenx', 'need', 'follow', 'go', 'california', 'via', 'reparations', 'task', 'force', 'california', 'already', 'classify', 'black', 'americans', 'descendants', 'usa', 'chattel', 'slavery', 'protect', 'lineage']",0.8727526664733887,1,0.6221407,1
54,1574438261099008002,2022-09-26 16:38:27+00:00,Kali27662578,"@greenfieldjohn Nice, you attack Ngo for reporting the facts but ignore the assailants who rob &amp; assault the Asian man in this hate crime.","['greenfieldjohn', 'nice', 'attack', 'ngo', 'report', 'facts', 'ignore', 'assailants', 'rob', 'amp', 'assault', 'asian', 'man', 'hate', 'crime']",0.09302764385938644,0,0.35227737,0
55,1574400661457932290,2022-09-26 14:09:03+00:00,madelesque,The first story of @nymag’s At Home in Asian America is out: an epic feature by @estherxlwang on the byproducts of racist violence and how hate crime discourse is changing our minds and our lives. Collab with @verge https://t.co/FqUqnfqlul,"['first', 'story', 'nymag', '’', 'home', 'asian', 'america', 'epic', 'feature', 'estherxlwang', 'byproducts', 'racist', 'violence', 'hate', 'crime', 'discourse', 'change', 'mind', 'live', 'collab', 'verge']",0.0010314937680959702,0,0.18055865,0
56,1574372727971946496,2022-09-26 12:18:03+00:00,GuesImSteph,"@MrAndyNgo People really need to see what Asian Hate Crime looks like to combat it
But here we have someone filming it and no one helping him. Disgraceful.","['mrandyngo', 'people', 'really', 'need', 'see', 'asian', 'hate', 'crime', 'look', 'like', 'combat', 'someone', 'film', 'one', 'help', 'disgraceful']",0.020241783931851387,0,0.45811868,0
57,1574371191019786241,2022-09-26 12:11:56+00:00,NYMag,@estherxlwang @verge A lot of Asian Americans would soon start using another shorthand: They began referring to any attack on an Asian person as a hate crime https://t.co/kVJ2Ja3ojt,"['estherxlwang', 'verge', 'lot', 'asian', 'americans', 'would', 'soon', 'start', 'use', 'another', 'shorthand', 'begin', 'refer', 'attack', 'asian', 'person', 'hate', 'crime']",0.01906178891658783,0,0.2712817,0
58,1574330901491814402,2022-09-26 09:31:51+00:00,Manero96010135,"@Just_A_Driver24 I know you assume the victim is white. He is Asian for your information. Also, this is not hate crime or attack based on race. This was poor thuggery, and anyone could be a victim.","['justadriver', 'know', 'assume', 'victim', 'white', 'asian', 'information', 'also', 'hate', 'crime', 'attack', 'base', 'race', 'poor', 'thuggery', 'anyone', 'could', 'victim']",0.2640444040298462,0,0.39230084,0
59,1574297373781594112,2022-09-26 07:18:37+00:00,asha_2009,@SouthwestAir What are you doing about this case? Totally would feel unsafe traveling @SouthwestAir as an Indian-American woman if nothing is done about this case. @FBI must treat it as a hate crime against an Asian woman. #asianhatecrime https://t.co/AT9KuBMqrU,"['southwestair', 'case', 'totally', 'would', 'feel', 'unsafe', 'travel', 'southwestair', 'indianamerican', 'woman', 'nothing', 'do', 'case', 'fbi', 'must', 'treat', 'hate', 'crime', 'asian', 'woman', 'asianhatecrime']",0.031356800347566605,0,0.3063832,0
60,1574214092230828032,2022-09-26 01:47:41+00:00,truthisfreedom9,@RobbieD35226008 @MrAndyNgo Asian hate crime,"['robbied', 'mrandyngo', 'asian', 'hate', 'crime']",0.1886667162179947,0,0.355017,0
61,1574206089146630144,2022-09-26 01:15:53+00:00,Truthte09804678,Black GMC and BLACK Honda are cars that have tracked stalked and terrorized us before. T Mobile MUST remove the tracker and there is NO LEGAL REASON FOR A CSLI. Why would anyone place this on an innocent elderly couple with an Asian child?? WHY?? ITS A HATE CRIME! https://t.co/9UjGP4dtlV,"['black', 'gmc', 'black', 'honda', 'cars', 'track', 'stalk', 'terrorize', 'us', 'mobile', 'must', 'remove', 'tracker', 'legal', 'reason', 'csli', 'would', 'anyone', 'place', 'innocent', 'elderly', 'couple', 'asian', 'child', 'hate', 'crime']",0.24461165070533752,0,0.38261065,0
62,1574199863704682499,2022-09-26 00:51:09+00:00,johnnykempo,@nydems @KathyHochul Since Hochul took office Asian hate crime has risen.  All we’ve heard is silence from democrats on the issue as they side with would be criminals over victims.,"['nydems', 'kathyhochul', 'since', 'hochul', 'take', 'office', 'asian', 'hate', 'crime', 'rise', 'hear', 'silence', 'democrats', 'issue', 'side', 'would', 'criminals', 'victims']",0.013068023137748241,0,0.3063832,0
63,1574184707738189825,2022-09-25 23:50:55+00:00,xfr77vdfsj,"@tariqnasheed Not to worry Tariq, here in Philly white students being assasinated who marched for Black Lives Matter. Ever since they passed the Asian Hate Crime Bill, everyone starting to see a pattern.","['tariqnasheed', 'worry', 'tariq', 'philly', 'white', 'students', 'assasinated', 'march', 'black', 'live', 'matter', 'ever', 'since', 'pass', 'asian', 'hate', 'crime', 'bill', 'everyone', 'start', 'see', 'pattern']",0.11315510421991348,0,0.37954164,0
